,Datetime,Tweet Id,Text,Username,Location,Language,Source,Keyword
36,2021-08-13 12:47:33+00:00,1.43E+18,"@dpkBopanna @Uber_India @Uber_Support @Ola_Bangalore @Olacabs Yes, this is kind of a scam being run by @Uber_India and associated drivers. First they accept the booking and then ask for drop location. If drop location is near or doesn't suits them then they don't move and then customer has to cancel and bear the cancellation charges. Shame",rudra14may,Somewhere on earth,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
37,2021-08-05 15:28:06+00:00,1.42E+18,"@NishitDosani @mybmc @PMOIndia @MoHFW_INDIA @CMOMaharashtra @AslamShaikh_MLA @AUThackeray @mayor_mumbai @mybmcHealthDept @mybmcPHD @PIBMumbai @rajeshtope11 @mybmcWardPN @mybmc @SJaiswal_IAS @AshwiniBhide @AtulBhatkhalkar @iGopalShetty
Scam, malpractices &amp; wrong doing of Tokens going on at #PNorth Dhanjiwadi Community Hall
#BJP MLA volunteers distributing Tokens &amp; just few Tokens to public for on-spot registration!
other to their near &amp; dear one!",pakko_gujju,"મારી કર્મભૂમિ ""કચ્છ""",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
38,2021-07-23 13:04:50+00:00,1.42E+18,"India Govt Banks makes billions in loans to people with political connections. The money is siphoned, the loan becomes irrecoverable. Bank near bankruptcy, gets ""recapitalized"" by the govt (tax n printed money - YOU paid for it) Avg person: #cryptocurrency is #scams #Blockchain",garibCeo,India,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
39,2021-07-19 19:24:53+00:00,1.42E+18,"@_sabanaqvi biggest story-after 70years of wholesale loot &amp; scams BJP brought india in works stage as 5th strongest economy -thank god we don’t have a juvenile delinquent leader of congress, divisive Owaisi anywhere near power- you lead a sad life when fake news is biggest story in your life",inanobot4,Reykjavík,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
40,2021-07-14 12:12:08+00:00,1.42E+18,"Karl Rock was exaggerating the extent of scams in India. But there is some truth to it. Begging is an organised industry. Especially near traffic signals, temples and railway stations (Mumbai locals).",chinmay2k5,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
41,2021-07-14 02:48:04+00:00,1.42E+18,"India:

Government Bank makes billions in loans to people with political connections.

The money is siphoned, the loan becomes irrecoverable.

Bank near bankruptcy, gets ""recapitalized"" by the government (tax and printed money - YOU paid for it)

Average person:

CrYpTo Is A sCaM",aniketomre555,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
42,2021-07-13 08:05:28+00:00,1.41E+18,"Akhilesh was busy in Shahjahan Mode - more scam inbuilt design projects

While #YogiAdityanath mostly focused on Basic necessities projects.

e.g. My hometown #Siddharthnagar got  First MEDICAL college . This is near border of India Nepal and people asking so many years. https://t.co/C6EeTJUsUY",AshuCrix,India,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
43,2021-07-13 08:05:20+00:00,1.41E+18,"@ranvijaylive Akhilesh was busy in Shahjahan Mode - more scam inbuilt design projects

While #YogiAdityanath mostly focused on Basic necessities projects.

e.g. My hometown #Siddharthnagar got  First MEDICAL college . This is near border of India Nepal and people were asking so many years.",AshuCrix,India,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
44,2021-07-08 10:52:37+00:00,1.41E+18,"India:
Government Bank makes billions in loans to people with political connections.

The money is siphoned, the loan becomes irrecoverable.

Bank near bankruptcy, gets ""recapitalized"" by the government (tax and printed money - We paid for it)

Average person:
CrYpTo Is A sCaM💁‍♂️",befikraaa_19,"Pune, India ",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
45,2021-07-08 07:40:45+00:00,1.41E+18,"India:

Government Bank makes crores in loans to people with political connections. 

The money is siphoned, the loan becomes irrecoverable.

Bank near bankruptcy, gets "" recapitalized "" by the government (tax and printed money - YOU paid for it)

Average person:
CrYpTo Is A sCaM",herr_om_,"Jabalpur, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
46,2021-07-08 07:25:37+00:00,1.41E+18,"India:

Government Bank makes billions in loans to people with political connections.

The money is siphoned, the loan becomes irrecoverable.

Bank near bankruptcy, gets ""recapitalized"" by the government (tax and printed money - YOU paid for it)

Average person:

CrYpTo Is A sCaM",Shashan03620825,India,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
47,2021-07-08 06:44:27+00:00,1.41E+18,"India:

Government Bank makes billions in loans to people with political connections.

The money is siphoned, the loan becomes irrecoverable.

Bank near bankruptcy, gets ""recapitalized"" by the government (tax and printed money - YOU paid for it)

Average person:

CrYpTo Is A sCaM",marmikkothari,Wherever my phone is,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
48,2021-07-08 06:16:04+00:00,1.41E+18,"India:

Government Bank makes billions in loans to people with political connections.

The money is siphoned, the loan becomes irrecoverable.

Bank near bankruptcy, gets ""recapitalized"" by the government (tax and printed money - YOU paid for it)

Average person:

CrYpTo Is A sCaM",LifeMathMoney,Newsletter and other links:,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
49,2021-07-02 10:18:21+00:00,1.41E+18,"It will, IMO, get worse.  

India will in the near future never embrace a 3rd front - EVERYONE OF THEM IS SCAM INFESTED AND HAS FAR WORSE PR AND IMAGE than Rahul and Congress. 

The 3rd front is NOTHING without the Congress. The TAIL SHOULD NOT WAG THE HEAD.",Phantom_Delight,India ,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
50,2021-06-27 07:17:57+00:00,1.41E+18,"IAF doing a drama to get another Rafale Deal to scam poor Indians. Didn’t the Air Force Chief say that once Rafale comes then Pakistan will be nowhere near us. Same trick to divert attention from internal failures. Ganges dead bodies floating, economy.
#Pakistan #India #Fake #IAF https://t.co/YlF4MoJgab",nil_o_far,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
51,2021-06-26 01:13:56+00:00,1.41E+18,@narendramodi People who have been affected by this Kejriwal oxygen scam n who lost their near n dear ones bcoz of the lack of oxygen around India shud file cases on Kejriwal n Sisodia under the apedemic act in the Supreme Court. There is not much hope for people there against,PrinceW219793,"Montréal, Québec",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
52,2021-06-25 03:04:17+00:00,1.41E+18,Be careful. These EverSource scam artist going crazy by way of India. Damn near paid the bill till I remembered I had Con Ed. Not tonight my brotha!😡🤣 https://t.co/oL6X4Slm0T,sweatboxprogram,Boston,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
53,2021-06-22 09:47:11+00:00,1.41E+18,"@MeghUpdates The same TRP SCAM where India Today was accused and PC was done by Parambir Singh! 

Please don't forget that Parambir Singh is thrown out of his job by MVA!

The same Parambir who brought Vàze back, who attacked Ambani!

Uddhavji the time is near when your baby will be caught!",ShaileeMaliwal,"Jamnagar, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
54,2021-06-22 08:03:46+00:00,1.41E+18,"@LiveLawIndia The same TRP SCAM where India Today was accused and PC was done by Parambir Singh! 

Please don't forget that Parambir Singh is thrown out of his job by MVA!

The same Parambir who brought Vàze back, who attacked Ambani!

Uddhavji the time is near when your baby will be caught!",ShaileeMaliwal,"Jamnagar, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
55,2021-06-16 09:05:40+00:00,1.41E+18,"Fake Scam on Ram Temple.
Fake News of Muslim beaten for Jai Shri Ram.
Fake news of Calves slaughtered for Covaxin.

Congress is behaving as a rogue party. May be they know their end is near. That's good for India overall. https://t.co/k1QWcInvnF",himanshu_dilli,India ,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
56,2021-06-14 13:51:36+00:00,1.40E+18,@bmcbbsr @CMO_Odisha @IPR_Odisha @HFWOdisha @HUDDeptOdisha @SRC_Odisha Scam of @bmcbbsr ..if don't give vaccine people..u want to give ur near&amp; dear...then don't post here...you mentioned place is not appearing still....@nabadasjsg @SecyChief @HFWOdisha @MoHFW_INDIA @drharshvardhan,PRIYAKITU,Bhubaneswar ,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
57,2021-06-13 06:17:06+00:00,1.40E+18,"When @narendramodi ???
Saddened state of India,where every politician has their individual goal of Scam.

No Hope for Indian Constitution/Democracy in the near future 😢

Demography is changing at the speed of Light.

Vishvas jitne se fursat mil jaye to ispe bhi dhyan do. https://t.co/SsqelRKS7C",Tarunvats2,भारतवर्ष,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
58,2021-06-11 18:59:17+00:00,1.40E+18,"@RahulGandhi Actually BJP should take classes from you on how to sell vaccines meant for state Govt to be sold at higher prices or how to do scams

@INCIndia has mastered the art of looting India &amp; BJP stands no where near it",gauagg,"New Delhi, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
59,2021-06-08 15:35:47+00:00,1.40E+18,"@OpIndia_com Don't know why we put/vote Congress anywhere near power.. it's exasperating!
Haven't we seen &amp; experienced--even as latest as partners in the maha corrupt Maharashtra Govt &amp; Punjab vaccine scam--how corrupt, incompetent, selfish, caring-two-hoots-for-India these Congressw/men are",Vijendra1Verma,,en,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",scam
60,2021-05-26 08:27:24+00:00,1.40E+18,"Mehul Choksi, the prime accused in case of Rs. 14,000 crore scam of Punjab National Bank who fled India has now gone from Antigua Island near South America. Police in Antigua have started search operation for him. #wednesdaythought #Wednesdayvibe https://t.co/ZySlFKHmjO",MogerSavita,"Bhatkal, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
61,2021-05-26 07:50:31+00:00,1.40E+18,"Mehul Choksi, the prime accused in case of Rs. 14,000 crore scam of Punjab National Bank who fled India has now gone from Antigua Island near South America. Police in Antigua have started search operation for him. Central Bureau of Investigation suspect 
#wednesdaythought https://t.co/vitQ72V5wL",MogerJayanti,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
62,2021-05-19 00:00:56+00:00,1.39E+18,#Scams are on the increase in #Singapore and no doubt many other near nations. Police have put together this infographic to assist people understand how it all works. #fraud #corruption #covid19 #india #airindia #delhi #malaysia #vaccines #travel #crime #police #criminals #banks https://t.co/H09YyZkD36,asia_mobility,Asia,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
63,2021-05-18 06:31:48+00:00,1.39E+18,"@Cloviafashions @Nehakant @PANKAJVARMANI @Nehakant @PANKAJVARMANI almost near 72 hours still investigation going on greatest company in India who work hard for 1 complain since last 72 hours but no resolution, bunch of #fraud people #clovia biggest #scam in India @PMOIndia @ANI @IncomeTaxIndia @ZeeNews @mumbaimirror",mihirnetworker,"Mumbai, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
64,2021-05-16 16:45:54+00:00,1.39E+18,"@MiIndiaSupport  dear Team
There is offer on Mi 10, 10%  Discount on SBI Credit Card ok
Now the mobile price is 14,499 then how much it's 10% ? near by 1400 right?
Thn why on final payment it's showing on 1000.  
Do you have ans? 
It's like scam
#miindia #india https://t.co/f9XWqhCsfG",yasinchauhan_18,"Muscat, Oman",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
65,2021-05-15 04:14:40+00:00,1.39E+18,"@KanwalSibal And foreign reserves near 600 B $. @ShashiTharoor India is saved because @narendramodi is at helm. Had it been UPA, instead of beds/vaccination/oxygen, we'd be discussing about scams and loot in each of these areas.",ForBharat1,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
66,2021-05-11 03:35:29+00:00,1.39E+18,"Sad...so sad...but even at ACJ I remember, students knew about Gaza strip activities in better detail than the 2G scam in India that had happened near about then...the last tweet is a clincher... https://t.co/aljhieDIXl",hashjaru,"Kolkata, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
67,2021-05-08 17:09:44+00:00,1.39E+18,@drharshvardhan @PMOIndia @narendramodi @BJP4India @JPNadda @AmitShah @MoHFW_INDIA @AyushmanNHA @moayush @PIB_India @PIBHindi Sir these numbers LL not help tell us by when hw much....this program of 18-44 is scam v believe as to get ur near dear ones vaccinated coz fuckin WHO didn't approve below that age... Nepotism... No states are vaccinating below 45 common man w/o reference...,j_vinayak,"Nellore, India",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
68,2021-05-05 02:07:24+00:00,1.39E+18,@mayankb09 @BJP4Karnataka @Cipla_Global @CMofKarnataka @MoHFW_INDIA @drreddys @KarnatakaHealth No private channels only through govt. Dont get scam. Contact near by health officer. With doctor prescription,SukumarPonnusa1,"Chennai, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
69,2021-05-03 01:26:51+00:00,1.39E+18,"Covid-19 scam.covid 19,
covid 19 cases,
covid india,
uk covid,
covid deaths,
sintomas covid,
covid 19 india,
covid world,
covid map,
covid usa,
covid 19 symptoms,
covid tracker,
ontario covid,
covid france,
covid testing near me,
covid-19 https://t.co/wzAKXoYUf0",AshuBagri14,"Mumbai, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
70,2021-05-01 11:02:04+00:00,1.39E+18,"Oxygen concentrator is new scam in India. It won’t help serious patients, oxygen generators near hospitals in cities and villages along with oxygen cyclinders will. 

All those raising money for Oxygen concentrators are doing PR",building_nishu,India,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",scam
71,2021-04-29 15:44:13+00:00,1.39E+18,"WOW what a visionary leader

Near future BIGGEST FRAUD of the India will be PM CARE FUND SCAM by MODI+BJP

Modi is a  disaster

#ModiMadeDisaster  😡
#ModiMustResign 😡
#ModiAgainstDelhi 😡
#ResignModi 😡
#ModiGovtSeNaHoPayega 😡
We need A EDUCATED Prime Minister  not Chaiwala😡 https://t.co/sk9Xuvfus0",Krishna44944468,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
72,2021-04-28 18:08:54+00:00,1.39E+18,"@BT_India Scam 2021, The vaccine story. Coming Soon in theatres near you.",kanthalaraghu,India,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
73,2021-04-24 18:04:20+00:00,1.39E+18,@Tsholo_Blacki According to me Jesus was not crucified and he didn't go to heaven. After Jesus was given a cross he moved a few distant and then someone  took over the cross then Jesus left the place and went to the border near India start preaching there until he dead. Just a Bible is a scam.,13thGeneration,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
74,2021-04-22 11:31:12+00:00,1.39E+18,"@narendramodi do somthing

India's largest political scam remidesiver injection And this is what your BJP candidate is doing middalclass people request to you please do somthing

I lost near family member",RohitSinojiya,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
75,2021-04-05 16:18:49+00:00,1.38E+18,"This Scam hit job on the Rafale jets has again been invoked by those who do not want India to buy additional Rafale Jets.

Previous orders are near completion. Addition batch of 36 or maybe 114 MMRCA jet is likely on the table.
PM will go to France. Note the timing.

 #Rafale",Really_sachin,Uttarakhand & Gurugram,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",scam
76,2021-04-05 03:32:44+00:00,1.38E+18,"No other country like India: Silence on
# EvM fraud / Election rigging.
# Wallets data breach of govt ID's.
# Breaching covid protocols.
# Deaths of soldiers near elections.
# Scania and Rafale scams.
# Deaths of agitating farmers.
# Human right violations.
#HumanRights
#Election",thecracknw,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
77,2021-04-02 17:23:46+00:00,1.38E+18,@Dev_Fadnavis @SunainaHoley Ex cm should understand we live in india. Unless there is no election near by we can't expect any package from government. Taxes payers money is looted by polticans in form of scams. No poltican will ever bring acche din. Politician are for their self interest &amp; vote bank .,Sunny18185333,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
78,2021-03-30 16:00:40+00:00,1.38E+18,"@urvish2020 So Scams are the dummy script for future documentaries for OTT Plateforms. And in near future there will be many interesting title's coming out from India, 
Nirav Modi &amp; Co, Sahara, 
Kingfishers, PMCares, Scam masters of Gujarat and so on.",iam_rakeshsingh,In nature,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
79,2021-03-27 02:37:22+00:00,1.38E+18,@Swamy39 @Dharma2X Ongoing NHAI projects are the biggest scam in history of India..and in near future its truth will come out and one big lie of Modi of corruption free Governance will fall flat..,rajivsingh467,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
80,2021-03-25 14:38:40+00:00,1.38E+18,"@narendramodi Dear Modi ji, unemployment is at high rate with petrol, how does Congress party runs india with ghotale(scam), &amp; no privatization, plz look into this, kejrival is also doing good, sir, think for people living miserable life, otherwise 2021 &amp; 2024 are near.",Bhushan07732797,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scam
0,2022-02-13 07:50:04+00:00,1.49E+18,"Meet Binu, my first ever Uber driver.  It's near impossible to get around India without an app.  One great feature is that Uber in India makes it difficult to add a credit card to the app, which I like from a security perspective. So, one just pays at the terminus. https://t.co/RXZ6Qiq6U5",DavidBoucher,"Florida, USA",en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",credit card
1,2022-02-02 10:22:03+00:00,1.49E+18,"@HardeepSPuri Sir I am from mumbai near mumbai at bandra kurla complex there is a petrol pump whose name is COCO BP BKC, they never accepted payment from debit or credit card and they always give reason of server down.Our INDIA is digital and they why not accepted such payment.",Stambe2891,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",credit card
2,2022-01-30 18:41:05+00:00,1.49E+18,"@Twinkleinvest A lot of features like buyers protection etc is very weak in India and almost useless. With UPI and strong debit card competition thanks to likes of Rupay, I doubt Indian credit card market will become anywhere near as large as developed markets. UPI is actually a fantastic tech",learning_do,,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",credit card
3,2022-01-08 19:59:22+00:00,1.48E+18,Ranvijay's job in Shark Tank India is basically same as the guys who sell you lottery tickets and credit card subscriptions near the supermarket and convience store exits 😂,kvgraphy1,Probably somewhere awesome,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
4,2021-12-22 12:23:12+00:00,1.47E+18,@StanChart @StanChart_India Very poor customer service of scb bank i blocked my credit card near about 20 days but yet not blocked my card and sended a new card on my address i don't need any service from standard chartered So block all features apps credit &amp; all services,Bharatmhta4444,india,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
5,2021-11-26 16:35:40+00:00,1.46E+18,"if BTS holds concert in India or near India...am gonna max out my credit card and get that premium seats where yoongi's other ring can fling on my forehead and tae could say ""a bich ugly cried""",stardustvmn,"not in a good place,mentally",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
6,2021-11-23 01:37:35+00:00,1.46E+18,"@securitiescap @NestBetter Change comes slowly, then all at once. We're gettong closer and closer to that change. See The Clearing House's RTP, FedNow, and India's IMPS. These are systems that don't use credit card rails. Imagine paying for something with near instantaneous settlement.",futureformerJD,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
7,2021-11-11 19:27:30+00:00,1.46E+18,"@sarthakgh How much of credit card use because it’s near seamless way to pay VS the credit part in US.

The near seamless part in India is often provided by PayTM and other QR code type pay apps.

So if you don’t need credit part, why get the card?",brucebolton,,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",credit card
8,2021-08-24 07:14:33+00:00,1.43E+18,"@HDFC_Bank thankful for trusting us valuable customer and gives us process of #CreditCard so easy  I can say baab of all credit Bank is back in wallet &amp; #India after long time again #hdfcbank will Rock again.
@AxisBank I will packed my bag to leave with #hdfcbank near future. https://t.co/CI2SR76YW6",shahnoorusman,"Mumbai, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
9,2021-08-20 07:28:45+00:00,1.43E+18,@kasifhussain7 @SBICard_Connect @ashwini_tewari @rana_ashutosh @MaheshDGoel @surenderrana88 @DFS_India @ChairmanIba @RBI @nsitharaman Sbi is a fraud credit card  They always charge extra there commitments are fraud there is always hidden charges which they never tells you I suggesting all of you to never use sbi credit card @SBICard_Connect even then if you want to use it ask someone near you who have used it.,AngloArabic786,"New Delhi, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
10,2021-08-07 06:13:19+00:00,1.42E+18,"@OfficialDMRC  DMRC chandni chowk metro station not following  the social distancing. State Banki of india kioks near the out gate, staff not wearing mask . They come closer to metro passengers without mask &amp; ask for credit card. DMRC should take care of same",ShammiSanjeev,Faridabad Sector 14 Faridabad ,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
11,2021-07-22 08:01:38+00:00,1.42E+18,"The Reserve Bank of India's (RBI) ban on Mastercard is likely to create a near monopoly in India's credit card market, with the US-based card network Visa likely cornering a significant chunk of the new business that earlier went to its global rival.
#MastercardBan",Kanupriya_ptnyk,"mumbai, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
12,2021-07-22 06:24:12+00:00,1.42E+18,"The Reserve Bank of India's (RBI) ban on Mastercard is likely to create a near monopoly in India's credit card market, with the US-based card network Visa likely cornering a significant chunk of the new business that earlier went to its global rival.

#MastercardBan https://t.co/VnGNKEMfKt",vikassahu_,"Chhattisgarh, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
13,2021-07-21 03:47:09+00:00,1.42E+18,"Avail 5% Cashback on SBI Credit Card EMI* on the purchase of India’s favourite Honda Activa 6G and #ChangeTheGame.
To book online now please visit our website. (*T&amp;C apply)  #Honda #Activa6G
MyHonda rajahmundry
Near RTC bus station
,8096951802 https://t.co/S0Tusc0j3N",MYHONDA7,RAJAHMUNDRY,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",credit card
14,2021-07-16 18:30:23+00:00,1.42E+18,"@DTDCIndia The delivery agent said that the company policy doesn't permit him to deliver it at my flat &amp; hence he can deliver the courier to watchman or any other person near the gate.
As the courier contained credit card (security item), I requested him to deliver at my flat 3/n",AnkitSaha_India,"Tirupati, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
15,2021-07-16 17:41:25+00:00,1.42E+18,"@DTDCIndia 
X70991396 consignment was not delivered, but I received the delivery message yesterday night at 9.30 pm.

Today morning the delivery agent called me &amp; told that he was near the Apartment gate. I conveyed to deliver it at my flat, as it contained a credit card 1/n",AnkitSaha_India,"Tirupati, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
16,2021-05-16 16:45:54+00:00,1.39E+18,"@MiIndiaSupport  dear Team
There is offer on Mi 10, 10%  Discount on SBI Credit Card ok
Now the mobile price is 14,499 then how much it's 10% ? near by 1400 right?
Thn why on final payment it's showing on 1000.  
Do you have ans? 
It's like scam
#miindia #india https://t.co/f9XWqhCsfG",yasinchauhan_18,"Muscat, Oman",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
17,2021-05-13 08:40:29+00:00,1.39E+18,@JoelMillerLives @AtharvPugla @devndrr @FPL_Popeye @ps5_india @ppgamecard I have ordered a Series S from them and got delivery in less than 2 hours since they are very near to where I stay. The only reason for not buying from them is they do not have any credit card or no cost emi offers so you have to pay the entire amount.,iamvignesht,"Bengaluru, India",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",credit card
18,2021-05-04 11:57:23+00:00,1.39E+18,@ashez1899 @ps5_india @RelianceDigital Refund is more important when your credit card due date is near😂😂,Gaurav_K98,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit card
19,2021-04-22 15:44:29+00:00,1.39E+18,"@iam_balaji Bajaj finance , pvt banks , lots of nbfc , digital loan app , all credit card business run most of time based on this theory ! Do in near future this no end in india !",MAYANK8382,"Ahmadabad City, India",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",credit card
20,2021-04-15 12:43:51+00:00,1.38E+18,"@KapilChopra72 @eazydiner A real example ordered #Biryani @biryanibykilo , saved Rs . 437 , plus for payment I used my @StanChart_India #standardchartered credit card saved another 300 Rupees . saved 737 Rupees  on a bill of 2249 which is 32% of Saving
Order your food now there are many outlets near you! https://t.co/X8jq4S91k4",sachinpabreja,"New Delhi, India",en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",credit card
0,2021-08-20 07:28:45+00:00,1.43E+18,@kasifhussain7 @SBICard_Connect @ashwini_tewari @rana_ashutosh @MaheshDGoel @surenderrana88 @DFS_India @ChairmanIba @RBI @nsitharaman Sbi is a fraud credit card  They always charge extra there commitments are fraud there is always hidden charges which they never tells you I suggesting all of you to never use sbi credit card @SBICard_Connect even then if you want to use it ask someone near you who have used it.,AngloArabic786,"New Delhi, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",credit fraud
0,2021-09-03 10:03:26+00:00,1.43E+18,@WazirXCares @BumchickB SBI is one of the leading banks in India but still not supported in WazirX with net banking payments! Can we expect the addition of SBI in the near future?,a_r_varma,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",net banking
0,2021-10-23 09:45:09+00:00,1.45E+18,"@shadyr7RM ESL in Nepal is something close to ISL for India but nowhere near to it, lol. Nepal is poor but has loads of talent and enthusiasm like India. The only thing that hinders the growth of football is corrupted government and very few to none level of investment on it.",i_rep_a_fraud,,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",investment fraud
0,2022-01-14 09:51:32+00:00,1.48E+18,"@Uber_India @Uber_Support 
I guess it's very important to implement OTP before ride starts just to verify drivers aren't cheating customers by just starting the fake ride by coming to near pick up location. 
Kindly look at this issue I had been trapped twice with same case.",shilpa_amble,"Bengaluru, India",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",otp
1,2021-08-27 06:04:17+00:00,1.43E+18,"So it was like I had to sit near thm n do the process. Can't be more Easier for such people to get their certificate because going to seek help from others saying OTP n all or disclosing aadhar number is it safe in all case
@narendramodi @narendramodi_in @MoHFW_INDIA",ABBIndian,"VANDE MATARAM , HINDUSTAN",en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",otp
